# Copyright (c) 2023, Arm Limited.
# SPDX-License-Identifier: Apache-2.0
# Auto-generated from actuation_format_bag
1672931039849624047,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8443e6376p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931039874582815,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8443e6376p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931039899506970,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8443e6376p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931039924623526,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8443e6376p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931039949553701,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8443e6376p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931039974481303,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8443e6376p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931039999500804,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8443e6376p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040024701951,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040049650870,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040074528361,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040099656471,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040124675524,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040149634292,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040174561771,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040199513798,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040224691026,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040249541335,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040274474571,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040299548513,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040324683250,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040349619934,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040374504802,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040399537613,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040424556090,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040449477478,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040474471521,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040499543421,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040524780209,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040549520454,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040574472147,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040599616722,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040624693871,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040649570033,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040674533721,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040699589317,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040724600187,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040749538749,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040774456860,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040799517679,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040824583276,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040849543581,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040874486413,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040899517460,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040924661425,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040949447263,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040974467884,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931040999530747,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041024638018,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041049581218,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041074521166,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041099564109,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041124520545,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041149536106,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041174473157,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041199503352,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041224562011,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a8552cae7fp+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041249549666,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041274443886,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041299592575,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041324612494,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041349380574,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041374505390,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041399527003,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041424592902,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041449733474,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041474549854,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041499529715,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
1672931041524586418,0x1.d79042p+11,0x1.1fe39p+16,0x1.396a855a7a657p+4,0x0p+0,0x0p+0,0x1.ffcfde30754aap-3,0x1.efc1064ba9733p-1,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0,0x0p+0
